Eastern,New Juaben,DESIGNATED REGISTRATION CENTRE,OTHER POLLING STATIONS
Eastern,New Juaben,SUKUUMU (ASOKORE),METH. PRIM SCHOOL ASOKORE
Eastern,New Juaben,FOFIE,ASOKORE PALACE
Eastern,New Juaben,ZONGO,SALVATION ARMY CHURCH
Eastern,New Juaben,ABRODUA,R.C PRIM SCH. ASOKORE
Eastern,New Juaben,NTANO,HIGHWAYS ASOKORE
Eastern,New Juaben,ASAMANG,C.M.B SHED OYOKO
Eastern,New Juaben,ASUOGYA,NEW PALACE OYOKO A
Eastern,New Juaben,ADANEAGYA,METHODIST J.H.S OYOKO
Eastern,New Juaben,OYOKO ZONGO,METHODIST PRIM SCH. OYOKO
Eastern,New Juaben,AHENBRONOM JUMAPO,PRESBY PRIMARY SCHOOL JUMAPO
Eastern,New Juaben,YAANE,ANGLICAN PRIM SCH. JUMAPO
Eastern,New Juaben,SUHYEN,METHODIST PRIM. SCH. SUHYEN
Eastern,New Juaben,ASIKASU,ASIKASU CENTRAL JHS
Eastern,New Juaben,AKWADUM,POST OFFICE AKWADUM
Eastern,New Juaben,EDDI MENSAH,ADOPONSU POLLING STATION
Eastern,Atiwa,AKYEASE,PRESBY PRIM. SCH. KWABENG
Eastern,Atiwa,WINTINASE,A.M.E ZION PRIM. KWABENG
Eastern,Atiwa,BOMAA,PRESBY PRIM. BOMAA
Eastern,Atiwa,AKROFUFU,R/C PRIM. SCH. AKROFUFU
Eastern,Atiwa,MOURSO,L/A JSS MUORSO
Eastern,Atiwa,AKWABOOSO,METH. PRIM. SCH. AKWABOOSO
Eastern,Atiwa,EKORSO,S.D.A PRIM. SCH. EKORSO
Eastern,Atiwa,AKAKOM,PRESBY PRIM. SCH. AKAKOM
Eastern,Atiwa,ASUNAFO,FUNERAL GROUNDS ASUNAFO
Eastern,Atiwa,NANA DANSO (ABOMOSU),FUNERAL GROUNDS ABOMOSU
Eastern,Atiwa,ABU BONSRA (ABOMOSU),POLICE STATION AKUTUASE
Eastern,Atiwa,SANKUBENASE,R/C JSS SANKUBENASE
